data,temperature,scale,coverage,hit_rate,execution_time
CIFAR10,0.06,False,0.8433333333333334,0.3,13.044107437133787
CIFAR10,0.1,False,0.8433333333333334,0.31,13.08486032485962
CIFAR10,0.3,False,0.8666666666666667,0.37,13.084603786468506
CIFAR10,0.6,False,0.8866666666666667,0.43,13.047906875610352
CIFAR10,1.0,False,0.8833333333333333,0.42,13.059805631637571
CIFAR10,3.0,False,0.8633333333333333,0.41,13.01235008239746
CIFAR10,6.0,False,0.8766666666666667,0.4,13.060652256011965
CIFAR10,0.03,False,0.7933333333333333,0.33,13.022509336471558
CIFAR10,0.06,False,0.7933333333333333,0.34,13.023918390274048
CIFAR10,0.1,False,0.7933333333333333,0.34,13.009989738464355
CIFAR10,0.3,False,0.86,0.44,13.029350519180298
CIFAR10,0.6,False,0.8933333333333333,0.47,12.972869396209717
CIFAR10,1.0,False,0.8933333333333333,0.46,13.104774475097656
CIFAR10,3.0,False,0.91,0.43,13.0414297580719
CIFAR10,6.0,False,0.8866666666666667,0.43,13.068178415298462
CIFAR10,0.03,False,0.8233333333333334,0.4,13.041621923446655
CIFAR10,0.06,False,0.8233333333333334,0.4,13.061453104019163
CIFAR10,0.1,False,0.8233333333333334,0.4,13.104424476623535
CIFAR10,0.3,False,0.83,0.45,13.040722131729126
CIFAR10,0.6,False,0.9066666666666666,0.47,13.058057069778442
CIFAR10,1.0,False,0.9033333333333332,0.47,13.015727996826172
CIFAR10,3.0,False,0.89,0.44,13.06590986251831
CIFAR10,6.0,False,0.8766666666666667,0.41,12.994653224945068
