data,explainer,scale,coverage,hit_rate,execution_time
CIFAR10,HDEXPLAIN,False,0.8766666666666667,0.47,13.06021785736084
CIFAR10,HDEXPLAIN,True,0.22,0.01,4.723948001861572
CIFAR10,RPS,False,0.1133333333333333,0.01,2.1350135803222656
CIFAR10,IF,True,0.1466666666666666,0.01,201.0537376403809
CIFAR10,TracIn,True,0.1433333333333333,0.02,43.054731607437134
CIFAR10,HDEXPLAIN,False,0.8866666666666667,0.4,13.048033952713013
CIFAR10,HDEXPLAIN,True,0.2366666666666666,0.01,4.735627889633179
CIFAR10,RPS,False,0.1166666666666666,0.03,2.126908779144287
CIFAR10,IF,True,0.1466666666666666,0.01,201.2311992645264
CIFAR10,TracIn,True,0.1466666666666666,0.01,42.77217817306519
CIFAR10,HDEXPLAIN,False,0.8766666666666667,0.42,13.027812480926514
CIFAR10,HDEXPLAIN,True,0.2,0.0,4.74919056892395
CIFAR10,RPS,False,0.1166666666666666,0.02,2.1049108505249023
CIFAR10,IF,True,0.1366666666666666,0.01,202.6073453426361
CIFAR10,TracIn,True,0.1333333333333333,0.01,42.63032817840576
CIFAR10,HDEXPLAIN,False,0.8766666666666667,0.38,13.018860816955566
CIFAR10,HDEXPLAIN,True,0.2,0.0,4.713779449462891
CIFAR10,RPS,False,0.1033333333333333,0.0,2.115795850753784
CIFAR10,IF,True,0.1266666666666666,0.0,199.6651711463928
CIFAR10,TracIn,True,0.1266666666666666,0.0,44.46377325057984
CIFAR10,HDEXPLAIN,False,0.8833333333333333,0.47,13.07323408126831
CIFAR10,HDEXPLAIN,True,0.2333333333333333,0.0,4.696438312530518
CIFAR10,RPS,False,0.1166666666666666,0.01,2.121087074279785
CIFAR10,IF,True,0.1466666666666666,0.0,202.9275324344635
CIFAR10,TracIn,True,0.1433333333333333,0.0,44.94664239883423
CIFAR10,HDEXPLAIN,False,0.88,0.38,13.086538076400757
CIFAR10,HDEXPLAIN,True,0.23,0.03,4.742850303649902
CIFAR10,RPS,False,0.1166666666666666,0.0,2.107551336288452
CIFAR10,IF,True,0.15,0.02,202.0511105060577
CIFAR10,TracIn,True,0.1466666666666666,0.02,45.06162238121033
CIFAR10,HDEXPLAIN,False,0.9033333333333332,0.45,13.098589897155762
CIFAR10,HDEXPLAIN,True,0.1866666666666666,0.0,4.729019403457642
CIFAR10,RPS,False,0.1066666666666666,0.02,2.1086912155151367
CIFAR10,IF,True,0.1333333333333333,0.01,202.0046553611756
CIFAR10,TracIn,True,0.1333333333333333,0.01,43.00475549697876
CIFAR10,HDEXPLAIN,False,0.8933333333333333,0.41,13.000399589538574
CIFAR10,HDEXPLAIN,True,0.2433333333333333,0.02,4.702145338058472
CIFAR10,RPS,False,0.1133333333333333,0.01,2.114158391952514
CIFAR10,IF,True,0.1433333333333333,0.03,201.7669095993042
CIFAR10,TracIn,True,0.1433333333333333,0.03,44.154390811920166
CIFAR10,HDEXPLAIN,False,0.8866666666666667,0.44,13.027016878128052
CIFAR10,HDEXPLAIN,True,0.2366666666666666,0.01,4.714994668960571
CIFAR10,RPS,False,0.1166666666666666,0.0,2.115839958190918
CIFAR10,IF,True,0.13,0.02,201.5037813186645
CIFAR10,TracIn,True,0.1266666666666666,0.02,44.14999866485596
CIFAR10,HDEXPLAIN,False,0.8466666666666667,0.43,13.001333951950071
CIFAR10,HDEXPLAIN,True,0.22,0.02,4.721335411071777
CIFAR10,RPS,False,0.12,0.0,2.121316432952881
CIFAR10,IF,True,0.1366666666666666,0.02,201.8863587379456
CIFAR10,TracIn,True,0.1366666666666666,0.02,43.27247095108032
CIFAR10,HDEXPLAIN,False,0.88,0.42,13.03955578804016
CIFAR10,HDEXPLAIN,True,0.27,0.03,4.729020833969116
CIFAR10,RPS,False,0.1266666666666666,0.0,2.10738468170166
CIFAR10,IF,True,0.13,0.01,201.35303139686584
CIFAR10,TracIn,True,0.1266666666666666,0.01,42.96449112892151
CIFAR10,HDEXPLAIN,False,0.86,0.46,12.985361576080322
CIFAR10,HDEXPLAIN,True,0.2166666666666666,0.02,4.729351043701172
CIFAR10,RPS,False,0.1166666666666666,0.01,2.1164650917053223
CIFAR10,IF,True,0.13,0.01,203.7441155910492
CIFAR10,TracIn,True,0.12333333333333334,0.01,44.582902669906616
